"ReminderID","ReminderDate","MinsBeforeRemind","SnoozeDate","UserID","CreatedBy","Subject","isDismissed","DismissedDate","CreatedFromForm","CreatedFromID"
"500","2014-06-25 13:58:00","15","","373","373","Incoming Call Logged: KIM FENNER - 011-705-1943 - Query on a quote","1","2014-07-14 12:13:22","frmLogCallAdv","834"
"501","2014-06-26 15:11:00","15","","379","379","Incoming Call Logged: JENNY MORRIS - 011-465-5774 - Query re Jozi@work Open Day","1","2014-07-30 11:08:08","frmLogCallAdv","836"
"502","2014-06-27 12:47:00","15","","372","378","Incoming Call Logged: ANDREW DEACON - 011-465-8708 - General Enquiry","1","2015-04-13 15:29:59","frmLogCallAdv","837"
"503","2014-06-30 09:09:00","15","","373","378","Incoming Call Logged: CHRIS GUNDERSEN - 111-111-1111 - Quote on security","1","2014-07-08 09:40:31","frmLogCallAdv","838"
"504","2014-06-30 15:06:00","15","","373","372","Call Logged: JESSE  VAN GRAAN - 011-465-9196 - NEW CONTACT","1","2014-07-08 09:40:31","frmLogCallAdv","839"
"505","2014-07-01 09:50:00","15","","370","378","Incoming Call Logged: VICKY GRIFFIN - 111-111-1111 -","0","","frmLogCallAdv","840"
"506","2014-07-02 15:20:00","15","","373","378","Incoming Call Logged: KURT GERBER - 011-465-3664 -","1","2014-07-08 09:40:31","frmLogCallAdv","841"
"507","2014-07-03 12:30:00","15","","372","378","Incoming Call Logged: BARRY DICKSON - 111-111-1111 - Bookings Technical","1","2015-04-13 15:28:45","frmLogCallAdv","843"
"508","2014-07-03 15:55:00","15","","372","378","Incoming Call Logged: LESLIE JOE VAN DER MERWE - 111-111-1111 - Technical Booking","1","2015-04-13 15:28:31","frmLogCallAdv","844"
"509","2014-07-04 09:49:00","15","","373","373","Incoming Call Logged: LINDSAY BARNES - 111-111-1111 -","1","2014-07-14 12:12:46","frmLogCallAdv","845"
"510","2014-07-07 11:01:00","15","","370","378","Incoming Call Logged: RONELLE BAKER - 011-705-1087 - Leaking Fire Hydrant","0","","frmLogCallAdv","846"
"511","2014-07-11 14:57:00","15","","373","373","Call Logged: JUNE WILLIS - 111-111-1111 -","1","2014-07-14 12:12:17","frmLogCallAdv","850"
"512","2014-07-15 16:30:00","15","","372","378","Incoming Call Logged: MEGAN STEPHENS - 011-467-1581 - Re - Alarm System","1","2015-04-13 15:27:22","frmLogCallAdv","852"
"513","2014-07-16 14:30:00","15","","369","378","Incoming Call Logged: DORICA EATWELL - 011-465-9196 - Engen Petrol Station","1","2014-07-23 10:50:40","frmLogCallAdv","853"
"514","2014-07-16 16:12:00","15","","373","373","Incoming Call Logged: VANESSA GUINEY - 011-705-3071 - Message","1","2014-07-18 09:42:24","frmLogCallAdv","856"
"515","2014-07-17 16:55:00","15","","369","378","Incoming Call Logged: PENNY HICKENBOTHAM - 111-111-1111 - Cancellation of services","1","2014-07-23 10:48:52","frmLogCallAdv","857"
"516","2014-07-21 16:29:00","15","","373","378","Incoming Call Logged: ELMARIE OOSTHUIZEN - 111-111-1111 - Query on quote options","1","2014-07-22 10:55:02","frmLogCallAdv","858"
"517","2014-07-22 08:30:00","15","","373","372","Incoming Call Logged: JESSE  VAN GRAAN - 011-465-9196 - Alarm - Ftt","1","2014-07-22 10:55:02","frmLogCallAdv","859"
"518","2014-07-22 09:34:00","15","","373","372","Incoming Call Logged: JESSE  VAN GRAAN - 011-465-9196 - Message","1","2014-07-22 10:55:03","frmLogCallAdv","860"
"519","2014-07-24 15:39:00","15","","373","373","Outgoing Call Logged: JESSE  VAN GRAAN - 011-465-9196 - Cancellation","1","2014-08-05 11:42:30","frmLogCallAdv","864"
"520","2014-07-24 15:58:00","15","","373","373","Outgoing Call Logged: JESSE  VAN GRAAN - 011-465-9196 - Cancellation - new contact","1","2014-08-05 11:52:17","frmLogCallAdv","865"
"521","2014-07-24 15:58:00","15","","372","378","Incoming Call Logged: MRS BAWA - 011-467-0767 - Technical Booking","1","2015-04-13 15:25:46","frmLogCallAdv","866"
"522","2014-07-28 10:43:00","15","","373","373","Incoming Call Logged: DUNCAN STEVENSON - 111-111-1111 - Security Quote","1","2014-07-28 11:34:00","frmLogCallAdv","870"
"523","2014-07-28 15:33:00","15","","394","394","Incoming Call Logged: GRANT GRIEEBENOW - 111-111-1111 - Re - issue in Burrow Road","1","2014-07-28 16:35:08","frmLogCallAdv","871"
"524","2014-07-29 07:42:00","15","","372","378","Incoming Call Logged: MRS BAWA - 011-467-0767 - Technical Booking","1","2015-04-13 15:17:53","frmLogCallAdv","872"
"525","2014-07-29 15:00:00","15","","394","394","Incoming Call Logged: DONOVAN PERRY - 011-465-1155 - Message","1","2014-07-30 08:48:14","frmLogCallAdv","873"
"526","2014-07-30 08:47:00","15","","370","394","Incoming Call Logged: DOUG BLACK - 011-465-9196 - Water spraying cnr concourse and crestwood","0","","frmLogCallAdv","874"
"527","2014-07-30 10:35:00","15","","373","378","Incoming Call Logged: JACO LIEBENBERG - 111-111-1111 - Security Quote","1","2014-08-07 14:06:52","frmLogCallAdv","876"
"528","2014-07-30 10:42:00","15","","369","369","Incoming Call Logged: GILLIAN MCSTAY - 011-705-2851 - Copy of ENV Contract","1","2014-07-31 08:08:57","frmLogCallAdv","877"
"529","2014-07-30 10:51:00","15","","372","378","Incoming Call Logged: GILLIAN MCSTAY - 011-705-2851 - Copy of Security Contract","1","2015-04-13 15:17:31","frmLogCallAdv","878"
"530","2014-07-30 10:52:00","15","","379","379","Incoming Call Logged: GILLIAN MCSTAY - 011-705-2851 - Copy of EMR Contract","1","2014-07-30 11:07:36","frmLogCallAdv","879"
"531","2014-07-30 12:58:00","15","","373","373","Incoming Call Logged: SAMIR ANAND - 111-111-1111 - Security Quote","1","2014-08-05 11:49:18","frmLogCallAdv","881"
"532","2014-07-30 13:14:00","15","","372","378","Incoming Call Logged: JOHN STEPHEN FARQUHAR - 111-111-1111 - Needs to book Clemmy","1","2015-04-13 15:16:56","frmLogCallAdv","882"
"533","2014-07-31 14:39:00","15","","373","378","Incoming Call Logged: JON ANDREW ASHTON - 011-465-7861 - Security Quote","1","2014-08-07 14:06:52","frmLogCallAdv","884"
"534","2014-07-31 15:15:00","15","","370","394","Incoming Call Logged: DOUG BLACK - 011-465-9196 - Razor Wire - Lappies Park","0","","frmLogCallAdv","885"
"535","2014-07-31 15:46:00","15","","370","394","Incoming Call Logged: DOUG BLACK - 011-465-9196 - Additional razor wire at building site - L/East","0","","frmLogCallAdv","886"
"536","2014-08-01 08:56:00","15","","373","373","Incoming Call Logged: JOLANDIE SCHOEMAN - 111-111-1111 - Message","1","2014-08-05 11:49:01","frmLogCallAdv","887"
"537","2014-08-01 09:02:00","15","","373","372","Incoming Call Logged: JESSE  VAN GRAAN - 011-465-9196 - Quote","1","2014-08-05 11:42:39","frmLogCallAdv","888"
"538","2014-08-04 07:44:00","15","","372","378","Incoming Call Logged: MAUREEN COLLINS - 011-465-9459 - Technical Booking","1","2015-04-13 15:15:59","frmLogCallAdv","890"
"539","2014-08-05 08:36:00","15","","372","378","Incoming Call Logged: LINDSAY BARNES - 111-111-1111 - Message","1","2015-04-13 15:15:09","frmLogCallAdv","894"
"540","2014-08-05 10:34:00","15","","394","394","Incoming Call Logged: PAUL RUNGE - 011-465-6770 - Telkom","1","2014-08-11 15:37:42","frmLogCallAdv","895"
"541","2014-08-07 14:03:00","15","","372","378","Incoming Call Logged: CARLA KILLIAN - 111-111-1111 - Message","1","2015-04-13 15:14:12","frmLogCallAdv","899"
"542","2014-08-08 09:35:00","15","","373","378","Incoming Call Logged: NADIA ROUSSOUW - 1111111111 - Security quote","1","2014-08-14 10:08:33","frmLogCallAdv","900"
"543","2014-08-08 11:30:00","15","","373","378","Incoming Call Logged: STEVEN THOMPSON - 111-111-1111 - Alarm query","1","2014-08-14 10:00:32","frmLogCallAdv","901"
"544","2014-08-08 12:55:00","15","","372","378","Incoming Call Logged: TRISHA AJOODHA - 011-467-8014 - Technical Booking","1","2015-04-13 15:14:02","frmLogCallAdv","902"
"545","2014-08-12 09:28:00","15","","372","378","Incoming Call Logged: JAMES HICKEY - 011-467-4972 - Technical Booking","1","2015-04-13 15:13:48","frmLogCallAdv","903"
"546","2014-08-12 16:08:00","15","","373","378","Incoming Call Logged: ADELE KONINIS - 011-465-1873 - EMR Documentation","1","2014-08-14 10:00:30","frmLogCallAdv","908"
"547","2014-08-14 12:06:00","15","","379","378","Incoming Call Logged: AVRIL MILLS - 011-465-3130 - Advert for Domestic Worker","1","2014-09-01 11:00:55","frmLogCallAdv","910"
"548","2014-08-18 09:55:00","15","","373","372","Outgoing Call Logged: JESSE  VAN GRAAN - 011-465-9196 - Alarm - Quotation","1","2014-08-25 13:17:47","frmLogCallAdv","913"
"549","2014-08-18 10:37:00","15","","373","372","Incoming Call Logged: JESSE  VAN GRAAN - 011-465-9196 - New contact","1","2014-08-25 13:17:47","frmLogCallAdv","914"
"550","2014-08-18 16:31:00","15","","373","372","Incoming Call Logged: JESSE  VAN GRAAN - 011-465-9196 - Alarm - Mr Shaw - Little Fourways","1","2014-08-25 13:17:47","frmLogCallAdv","916"
"551","2014-08-19 09:53:00","15","","379","372","Incoming Call Logged: KELLY BRAUM - 011-465-9196 - Ad in news letter","1","2014-09-01 11:00:55","frmLogCallAdv","917"
"552","2014-08-19 10:38:00","15","","373","394","Incoming Call Logged: JESSE  VAN GRAAN - 011-465-9196 - New Alarm System","1","2014-08-25 13:17:47","frmLogCallAdv","918"
"553","2014-08-21 09:40:00","15","","373","378","Incoming Call Logged: . ALEXA - 111-111-1111 - Security Quote","1","2014-08-25 13:17:47","frmLogCallAdv","919"
"554","2014-08-29 11:25:00","15","","370","394","Incoming Call Logged: BAYANDA DYANI - 111-111-1111 - Upliftment of the Lonehill Park","0","","frmLogCallAdv","920"
"555","2014-09-04 09:31:00","15","","372","378","Incoming Call Logged: GERRY SNYMAN - 011-465-0348 - Technical Booking","1","2015-04-13 15:11:38","frmLogCallAdv","921"
"556","2014-09-04 09:33:00","15","","372","378","Incoming Call Logged: PATIENCE KHOLOFELO PAPO - 111-111-1111 - Cancellation of technical booking","1","2015-04-13 15:11:29","frmLogCallAdv","922"
"557","2014-09-04 09:37:00","15","","372","378","Incoming Call Logged: LORNA KURZ - 011-465-0934 - Regarding installation","1","2015-04-13 15:11:19","frmLogCallAdv","923"
"558","2014-09-04 09:40:00","15","","372","378","Incoming Call Logged: PAULA NORTON - 111-111-1111 - Security Guard","1","2015-04-13 15:11:09","frmLogCallAdv","924"
"559","2014-09-08 15:12:00","15","","373","373","Incoming Call Logged: LEIGH PEDERSON - 111-111-1111 - Security Quote","1","2014-09-08 16:52:30","frmLogCallAdv","926"
"560","2014-09-08 15:31:00","15","","372","378","Incoming Call Logged: STEPHEN KLOPPER - 111-111-1111 - Technical Booking","1","2015-04-13 15:10:28","frmLogCallAdv","927"
"561","2014-09-09 10:03:00","15","","373","372","Incoming Call Logged: JESSE  VAN GRAAN - 011-465-9196 - New Contact","1","2014-10-08 09:07:55","frmLogCallAdv","928"
"562","2014-09-09 10:11:00","15","","373","378","Incoming Call Logged: YVONNE FULLER-GOOD - 011-465-5879 - Message","1","2014-10-08 09:07:55","frmLogCallAdv","929"
"563","2014-09-10 15:02:00","15","","372","378","Incoming Call Logged: ALAN RICHARDSON - 011-465-1132 - Message","1","2015-04-13 15:10:02","frmLogCallAdv","930"
"564","2014-09-15 07:57:00","15","","372","378","Incoming Call Logged: LISA SHAW - 011-465-0767 - Technical Booking","1","2015-04-13 15:09:46","frmLogCallAdv","931"
"565","2014-09-15 13:33:00","15","","372","378","Incoming Call Logged: LORNA KURZ - 011-465-0934 - Message","1","2015-04-13 15:09:37","frmLogCallAdv","932"
"566","2014-09-16 15:04:00","15","","372","378","Incoming Call Logged: CANDICE BURNETT - 011-234-6111 - Message","1","2015-04-13 15:09:26","frmLogCallAdv","933"
"567","2014-09-22 10:49:00","15","","372","378","Incoming Call Logged: QUINTON  DAVIS - 011-467-0679 - Message","1","2015-04-13 15:07:59","frmLogCallAdv","939"
"568","2014-09-22 10:52:00","15","","372","378","Incoming Call Logged: SONJA HOWELL - 011-465-0659 - Technical Booking","1","2015-04-13 15:07:53","frmLogCallAdv","940"
"569","2014-09-22 11:47:00","15","","379","379","Incoming Call Logged: CAROLINE FORBES - 011-465-2610 - Message","1","2014-11-07 10:06:33","frmLogCallAdv","941"
"570","2014-09-22 11:54:00","15","","379","378","Incoming Call Logged: MRS CLAYTON - 111-111-1111 - Message","1","2014-11-07 10:06:58","frmLogCallAdv","942"
"571","2014-09-22 12:23:00","15","","372","378","Incoming Call Logged: GE SCRACE - 011-706-5317 - Technical Booking","1","2015-04-13 15:02:52","frmLogCallAdv","943"
"572","2014-09-23 11:52:00","15","","372","378","Incoming Call Logged: RENE STYBER - 011-465-3113 - Technical Booking","1","2015-04-13 15:01:42","frmLogCallAdv","948"
"573","2014-09-25 11:59:00","15","","372","378","Incoming Call Logged: ELIZABETH GILLHAM - 111-111-1111 - Technical Booking","1","2015-04-13 15:01:27","frmLogCallAdv","949"
"574","2014-09-26 10:58:00","15","","372","378","Incoming Call Logged: NADINE FAHRBECKER - 111-111-1111 - Technical Booking","1","2015-04-13 15:01:17","frmLogCallAdv","950"
"575","2014-09-26 14:31:00","15","","394","394","Incoming Call Logged: JONATHAN BAER - 111-111-1111 - Re Robberies in Lewis Avenue","1","2014-12-17 09:38:18","frmLogCallAdv","951"
"576","2014-09-29 10:25:00","15","","372","378","Incoming Call Logged: MAUREEN ESTERHUYSEN - 011-467-4414 - Message","1","2015-04-13 15:01:03","frmLogCallAdv","952"
"577","2014-09-29 10:47:00","15","","394","394","Incoming Call Logged: PETRA CHRISTINE YOUNG - 111-111-1111 - Message","1","2015-01-06 10:04:03","frmLogCallAdv","953"
"578","2014-09-29 10:56:00","15","","372","378","Incoming Call Logged: GABRIEL NKISI VEYIDIAKA - 011-465-3285 - Technical Booking","1","2015-04-13 15:00:43","frmLogCallAdv","954"
"579","2014-09-29 14:02:00","15","","372","378","Incoming Call Logged: PETRA CHRISTINE YOUNG - 111-111-1111 - Booking of a guard","1","2015-04-13 15:00:32","frmLogCallAdv","955"
"580","2014-10-07 13:20:00","15","","378","378","Incoming Call Logged: JOHN WHITE - 011-402-0395 - test","1","2014-10-07 13:33:03","frmLogCallAdv","956"
"581","2014-10-09 12:57:00","15","","1","378","Incoming Call Logged: DENISE DOREEN VAN ROOYEN - 011-467-0782 - Test","1","2015-04-13 14:59:35","frmLogCallAdv","957"
"582","2014-10-09 13:07:03","15","","373","1","Ticket Logged:  - installation problem ","1","2014-10-13 14:57:28","frmLogTicketNew","76"
"583","2014-10-09 13:07:03","15","","373","1","Ticket Logged:  - installation problem ","1","2014-10-13 14:57:28","frmLogTicketNew","76"
"584","2014-10-09 13:07:03","15","","373","1","Ticket Logged:  - installation problem ","1","2014-10-13 14:57:28","frmLogTicketNew","76"
"585","2014-10-13 14:08:00","15","","394","394","Incoming Call Logged: DEE MACDONALD - 011-467-4379 - Cannot complete the survey","1","2014-11-18 13:52:28","frmLogCallAdv","958"
"586","2014-10-14 15:52:00","15","","394","394","Incoming Call Logged: JAMES HICKEY - 011-467-4972 - John Siddall's video clip at AGM","1","2014-11-18 13:52:15","frmLogCallAdv","959"
"587","2014-10-15 15:16:00","15","","394","378","Incoming Call Logged: AVRIL KEARNS-EASTWICK - 011-465-9196 - MESSAGE","1","2015-01-06 10:04:03","frmLogCallAdv","968"
"588","2014-10-15 16:13:00","15","","394","394","Incoming Call Logged: LINDA HORSFIELD - 111-111-1111 - Query regarding SLA","1","2014-11-04 16:00:31","frmLogCallAdv","972"
"589","2014-10-16 07:36:00","15","","394","394","Incoming Call Logged: JANINE . - 011-467-5155 - Letter sent to residents","1","2014-11-04 16:00:50","frmLogCallAdv","973"
"590","2014-10-16 07:56:00","15","","394","378","Incoming Call Logged: MRS MANNING - 011-467-0331 - Technical Booking","1","2015-04-13 14:56:54","frmLogCallAdv","974"
"591","2014-10-16 13:29:00","15","","372","378","Incoming Call Logged: RYAN WOOTTEN - 011-465-4118 - LRA Sign","1","2015-04-13 14:56:30","frmLogCallAdv","979"
"592","2014-10-16 14:33:00","15","","394","394","Incoming Call Logged: AVRIL KEARNS-EASTWICK - 011-465-9196 - Telephone","1","2014-11-04 16:01:23","frmLogCallAdv","980"
"593","2014-10-17 07:56:00","15","","372","378","Incoming Call Logged: MRS CLAYTON - 111-111-1111 - Technical Booking","1","2015-04-13 14:56:14","frmLogCallAdv","981"
"594","2014-10-17 13:50:00","15","","372","378","Incoming Call Logged: CHRISTIAAN HATTINGH - 011-465-0649 - Technical Booking","1","2015-04-13 14:56:04","frmLogCallAdv","982"
"595","2014-10-17 14:08:00","15","","373","378","Incoming Call Logged: ALEX GARCIA - 111-111-1111 - Technical Booking","1","2014-10-20 09:25:39","frmLogCallAdv","983"
"596","2014-10-21 13:53:00","15","","372","378","Incoming Call Logged: CHANTAL HADFIELD - 111-111-1111 - Technical Booking","1","2015-04-13 14:55:36","frmLogCallAdv","1005"
"597","2014-10-22 13:24:00","15","","373","373","Incoming Call Logged: MRS MCINNES - 011-467-7237 - EMR Sign up","1","2014-10-22 15:13:32","frmLogCallAdv","1010"
"598","2014-10-23 14:57:00","15","","373","378","Incoming Call Logged: ANTON BEKKER - 111-111-1111 - Message","1","2014-10-27 11:14:54","frmLogCallAdv","1012"
"599","2014-10-23 15:12:00","15","","369","369","Incoming Call Logged: DAVID EDWIN ERNST - 011-467-6258 - Lonehill Upper East Fund","1","2014-10-24 07:04:59","frmLogCallAdv","1013"
"600","2014-10-28 07:27:00","15","","394","394","Incoming Call Logged: AVRIL KEARNS-EASTWICK - 011-465-9196 - Message","1","2014-11-18 13:48:28","frmLogCallAdv","1018"
"601","2014-10-28 14:53:00","15","","373","373","Incoming Call Logged: ANNE BONNER (NEE AITKEN) - 011-021-5516 - Enquiry regarding the quote received","1","2014-10-28 15:32:25","frmLogCallAdv","1024"
"602","2014-10-31 12:30:00","15","","369","378","Incoming Call Logged: VALERIE MORRIS - 011-886-2007 - Payment","1","2014-10-31 12:34:31","frmLogCallAdv","1029"
"603","2014-10-21 11:26:00","15","","370","378","Incoming Call Logged: WILLIAM  -  - Sink Hole","0","","frmLogCallAdv","1030"
"604","2014-10-21 11:44:00","15","","370","378","Outgoing Call Logged: LINDIWE  -  - Burst Water pipe - Cheyney/Buchner","0","","frmLogCallAdv","1031"
"605","2014-10-21 11:50:00","15","","370","378","Outgoing Call Logged: SARAH  -  - Lack of bin clearing","0","","frmLogCallAdv","1032"
"606","2014-10-21 11:54:00","15","","370","378","Outgoing Call Logged: CALL CENTRE WATER DIRECT - 011-688-1400 - Sewerage leak","0","","frmLogCallAdv","1033"
"607","2014-10-21 12:06:00","15","","370","378","Outgoing Call Logged: DANIEL  -  - Clearing storm water drains","0","","frmLogCallAdv","1034"
"608","2014-10-23 12:15:00","15","","370","378","Outgoing Call Logged: NEILS MAHLO - 011-256-8550 - Request for response to sms","0","","frmLogCallAdv","1035"
"609","2014-10-24 12:13:00","15","","370","378","Outgoing Call Logged: JOHAN STRYDOM - 011-531-9513 - Burst pipe Cheyney/Concourse","0","","frmLogCallAdv","1036"
"610","2014-10-24 12:18:00","15","","370","378","Incoming Call Logged: NEILS MAHLO - 011-256-8550 - Repairs to storm water drains","0","","frmLogCallAdv","1037"
"611","2014-10-27 12:21:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Storm water drain cover damaged M...","0","","frmLogCallAdv","1038"
"612","2014-10-27 12:35:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Pothole - 24 Morgenster","0","","frmLogCallAdv","1039"
"613","2014-10-27 12:45:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Signeage pole rusted - Crestwood ...","0","","frmLogCallAdv","1040"
"614","2014-10-27 12:46:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Signeage rusted - Entrance of Lan...","0","","frmLogCallAdv","1041"
"615","2014-10-27 12:55:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Storm water drain to be removed -...","0","","frmLogCallAdv","1042"
"616","2014-10-20 12:45:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Damage to signeage - burst pipe C...","0","","frmLogCallAdv","1043"
"617","2014-11-04 10:20:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Potholes on Calderwood","0","","frmLogCallAdv","1044"
"618","2014-11-04 10:22:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Potholes Lonehill Boulevard Upper...","0","","frmLogCallAdv","1045"
"619","2014-11-04 10:27:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Rusted signeage pole - entrancee ...","0","","frmLogCallAdv","1046"
"620","2014-11-04 10:29:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Pothole - intersection of Fransho...","0","","frmLogCallAdv","1047"
"621","2014-11-04 11:10:00","15","","372","378","Incoming Call Logged: DAVID SIBLEY - 011-467-0902 - Technical Booking","1","2015-04-13 14:51:45","frmLogCallAdv","1048"
"622","2014-11-06 08:43:00","15","","372","378","Incoming Call Logged: ANDY HADFIELD - 111-111-1111 - Technical Booking","1","2015-04-13 14:51:16","frmLogCallAdv","1049"
"623","2014-11-06 08:48:00","15","","372","378","Incoming Call Logged: THEMBISILE MAJOE - 111-111-1111 - Technical Booking","1","2015-04-13 14:51:05","frmLogCallAdv","1050"
"624","2014-11-06 09:28:00","15","","372","378","Incoming Call Logged: LYDIA DANDO - 011-790-0219 - Replace Fidelity Security sign","1","2015-04-13 14:50:55","frmLogCallAdv","1051"
"625","2014-11-06 09:53:00","15","","370","378","Incoming Call Logged: STEPHEN CULLERTON - 011-453-8960 - Sewerage Leak","0","","frmLogCallAdv","1052"
"626","2014-11-06 09:58:00","15","","372","378","Incoming Call Logged: DEONNE PIENAAR - 011-465-8733 - Message","1","2015-04-13 14:50:41","frmLogCallAdv","1053"
"627","2014-11-06 10:50:00","15","","372","378","Incoming Call Logged: SAMANTHA DOYLE - 111-111-1111 - New Fidelity sign","1","2015-04-13 14:50:31","frmLogCallAdv","1054"
"628","2014-11-06 14:12:00","15","","372","378","Incoming Call Logged: ASTRID VAN DER MERWE - 111-111-1111 - Message","1","2015-04-13 14:50:21","frmLogCallAdv","1055"
"629","2014-11-06 15:26:00","15","","370","378","Outgoing Call Logged: AUSTIN  - 011-531-9513 - Sewage leak - Tulbach","0","","frmLogCallAdv","1056"
"630","2014-11-06 15:12:00","15","","370","378","Incoming Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Flashing Traffic Lights Main and ...","0","","frmLogCallAdv","1057"
"631","2014-11-06 00:38:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Pothole 5 Concourse Crescent","0","","frmLogCallAdv","1058"
"632","2014-11-06 15:40:00","15","","370","378","Outgoing Call Logged: DANIEL  -  - Fire Station storm water drain follow up","0","","frmLogCallAdv","1059"
"633","2014-11-06 15:04:00","15","","370","378","Outgoing Call Logged: SARAH  -  - Unemptied Pick It Up bins","0","","frmLogCallAdv","1060"
"634","2014-11-07 11:04:00","0","2014-11-19 14:18:00","373","378","Incoming Call Logged: MRS MILNE - 011-467-9264 - Electric Fence contact","1","2014-11-19 14:19:08","frmLogCallAdv","1061"
"635","2014-11-07 09:30:00","15","","370","378","Outgoing Call Logged: AUSTIN  - 011-531-9513 - Sewage Leak Tulbach","0","","frmLogCallAdv","1062"
"636","2014-11-07 09:43:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Potholes developing in La Gratitu...","0","","frmLogCallAdv","1063"
"637","2014-11-07 10:00:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - La Gratitude Circle","0","","frmLogCallAdv","1064"
"638","2014-11-07 11:00:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Potholes Crestwood Drive-L'Arc Aisle","0","","frmLogCallAdv","1065"
"639","2014-11-10 12:48:00","15","","372","378","Incoming Call Logged: CHRIS DE KOK - 011-465-7580 - Doppio Zero","1","2015-04-13 14:50:02","frmLogCallAdv","1066"
"640","2014-11-10 10:07:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Potholes - Aston Road","0","","frmLogCallAdv","1067"
"641","2014-11-10 15:14:00","15","","372","378","Incoming Call Logged: CHRIS WILLCOCKS - 011-465-9465 - Technical Booking","1","2015-04-13 14:49:51","frmLogCallAdv","1068"
"642","2014-11-10 10:05:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Potholes - Lonehill Boulevard","0","","frmLogCallAdv","1069"
"643","2014-11-10 09:49:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Rusted signeage pole - La Gratitu...","0","","frmLogCallAdv","1070"
"644","2014-11-10 08:30:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Signeage knocked down - Mulbarton...","0","","frmLogCallAdv","1071"
"645","2014-11-07 16:20:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Sinkhole - Forest Road - Entrance...","0","","frmLogCallAdv","1072"
"646","2014-11-11 10:35:00","15","","394","394","Incoming Call Logged: NATALIE WHEBLE - 011-467-4927 - Guards being relieved late for their shift","1","2014-12-17 09:37:14","frmLogCallAdv","1073"
"647","2014-11-11 13:36:00","15","","372","378","Incoming Call Logged: FRANK THOMPSON - 011-467-5502 - Technical Booking","1","2015-04-13 14:49:38","frmLogCallAdv","1074"
"648","2014-11-11 14:41:00","0","2014-11-19 14:18:00","373","378","Incoming Call Logged: JOY PICKERING - 011-705-2849 - Returned your call regarding the survey","1","2014-11-19 14:19:08","frmLogCallAdv","1075"
"649","2014-11-12 09:15:00","15","","373","373","Incoming Call Logged: JESSE  VAN GRAAN - 011-465-9196 - TRUE NOTH","1","2014-11-17 14:35:08","frmLogCallAdv","1077"
"650","2014-11-13 10:43:00","15","","372","378","Incoming Call Logged: MBALI MNOULWANE - 111-111-1111 - Technical Booking","1","2015-04-13 14:48:23","frmLogCallAdv","1081"
"651","2014-11-13 10:48:00","15","","372","378","Incoming Call Logged: JOY LERENA - 011-465-9196 - Test","1","2015-04-13 14:48:13","frmLogCallAdv","1082"
"652","2014-11-13 10:38:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Potholes - Crestwood Drive","0","","frmLogCallAdv","1085"
"653","2014-11-13 10:34:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Pothole Lonehill Boulevard and Cr...","0","","frmLogCallAdv","1086"
"654","2014-11-13 09:10:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Road markings to be repainted","0","","frmLogCallAdv","1087"
"655","2014-11-13 09:05:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Pothole on Capricron Road","0","","frmLogCallAdv","1088"
"656","2014-11-12 14:36:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Potholes - Chenney Road","0","","frmLogCallAdv","1089"
"657","2014-11-12 14:31:00","15","","370","378","Outgoing Call Logged: GENERAL REPORTING OFFICE - 111-111-1111 - Pothole Aftonwold and Concourse C...","0","","frmLogCallAdv","1090"
