"ContactDivisionID","EntitycontactID","DivisionID"
"79691","95924","5830"
"79692","95926","5830"
"79693","95925","5830"
"79697","92755","5830"
"79698","95928","5830"
"79699","94203","5830"
"79700","95927","5830"
"79703","101608","5830"
"79705","94953","5830"
"79706","93505","5830"
"79719","98681","5830"
"79722","101884","5830"
"79727","101852","5830"
"79739","101885","5830"
"79744","92477","5830"
"79746","100812","5830"
"79747","100636","5830"
"79748","93534","5830"
"79749","94982","5830"
"79779","97822","5830"
"79783","98116","5830"
"79792","101891","5830"
"79812","101312","5830"
"79813","101313","5830"
"79815","95456","5830"
"79817","94015","5830"
"79819","95457","5830"
"79826","94158","5830"
"79833","99383","5830"
"79835","101896","5830"
"79837","99842","5830"
"79838","93903","5830"
"79839","99704","5830"
"79842","98811","5830"
"79843","98812","5830"
"79847","95749","5830"
"79850","96088","5830"
"79851","92682","5830"
"79852","96087","5830"
"79853","94130","5830"
"79854","96089","5830"
"79857","101899","5830"
"79860","101900","5830"
"79862","92721","5830"
"79864","93828","5830"
"79865","95276","5830"
"79866","95369","5830"
"79867","93154","5830"
"79868","94602","5830"
"79870","98339","5830"
"79873","98338","5830"
"79874","94775","5830"
"79875","101135","5830"
"79881","95718","5830"
"79882","95722","5830"
"79883","95719","5830"
"79885","95720","5830"
"79886","93548","5830"
"79888","95721","5830"
"79895","94650","5830"
"79897","95402","5830"
"79899","101902","5830"
"79910","95401","5830"
"79933","92940","5830"
"79936","93530","5830"
"79937","94978","5830"
"79942","101906","5830"
"79944","101907","5830"
"79945","101893","5830"
"79946","99130","5830"
"79947","101067","5830"
"79970","101909","5830"
"79989","101915","5830"
"79992","99443","5830"
"79993","99442","5830"
"79994","99441","5830"
"79996","101916","5830"
"79997","93141","5830"
"80005","98877","5830"
"80006","98878","5830"
"80007","98876","5830"
"80010","101918","5830"
"80012","101919","5830"
"80017","94358","5830"
"80027","100793","5830"
"80048","98441","5830"
"80049","93542","5830"
"80055","101533","5830"
"80063","94848","5830"
"80084","99447","5830"
"80087","100415","5830"
"80094","101025","5830"
"80112","94747","5830"
"80113","93553","5830"
"80126","96444","5830"
"80127","101377","5830"
"80129","98584","5830"
"80135","93282","5830"
"80138","95223","5830"
"80144","100965","5830"
"80159","93384","5830"
"80169","101910","5830"
"80171","100843","5830"
"80191","93066","5830"
"80195","94493","5830"
"80209","99032","5830"
"80230","99028","5830"
"80233","94021","5830"
"80245","101004","5830"
"80246","93616","5830"
"80259","100929","5830"
"80263","101240","5830"
"80266","93511","5830"
"80279","92670","5830"
"80283","97758","5830"
"80284","97757","5830"
"80285","93354","5830"
"80286","94802","5830"
"80289","98875","5830"
"80290","95951","5830"
"80291","95950","5830"
"80292","95953","5830"
"80293","95952","5830"
"80294","93231","5830"
"80295","94679","5830"
"80298","100940","5830"
"80299","100939","5830"
"80300","100938","5830"
"80303","101931","5830"
"80304","101932","5830"
"80310","96166","5830"
"80311","96167","5830"
"80312","96165","5830"
"80315","93377","5830"
"80316","97870","5830"
"80319","100343","5830"
"80329","98678","5830"
"80330","98677","5830"
"80331","96095","5830"
"80332","96096","5830"
"80333","96094","5830"
"80334","96097","5830"
"80339","97713","5830"
"80350","100870","5830"
"80352","94825","5830"
"80364","94486","5830"
"80367","101938","5830"
"80380","101942","5830"
"80383","100427","5830"
"80389","96454","5830"
"80391","101128","5830"
"80397","101945","5830"
"80400","99891","5830"
"80406","101694","5830"
"80429","96453","5830"
"80430","93043","5830"
"80431","94491","5830"
"80432","96452","5830"
"80434","101949","5830"
"80449","101952","5830"
"80466","101957","5830"
"80468","","5830"
"80470","101958","5830"
"80472","101959","5830"
"80473","99349","5830"
"80477","99350","5830"
"80481","101961","5830"
"80483","101962","5830"
"80485","101963","5830"
"80498","98471","5830"
"80499","100146","5830"
"80503","101968","5830"
"80505","101793","5830"
"80507","101774","5830"
"80508","101772","5830"
"80509","101773","5830"
"80513","101725","5830"
"80517","101940","5830"
"80518","101941","5830"
"80519","101215","5830"
"80531","99397","5830"
"80541","94372","5830"
"80542","99404","5830"
"80543","99405","5830"
"80552","99414","5830"
"80553","99415","5830"
"80556","99418","5830"
"80561","100034","5830"
"80563","100035","5830"
"80565","99114","5830"
"80571","99072","5830"
"80575","96977","5830"
"80577","97135","5830"
"80579","97795","5830"
"80581","97796","5830"
"80583","97184","5830"
"80585","97133","5830"
"80592","94597","5830"
"80594","100240","5830"
"80600","97085","5830"
"80602","95252","5830"
"80606","96966","5830"
"80608","97217","5830"
"80610","96919","5830"
"80617","96755","5830"
"80619","97182","5830"
"80625","93758","5830"
"80628","101323","5830"
"80629","101520","5830"
"80630","100083","5830"
"80634","96050","5830"
"80635","96047","5830"
"80636","96048","5830"
"80641","94803","5830"
"80642","93355","5830"
"80643","96049","5830"
"80644","96046","5830"
"80645","98445","5830"
"80646","98446","5830"
"80647","97751","5830"
"80648","97750","5830"
"80652","100469","5830"
"80655","99821","5830"
"80671","99374","5830"
"80673","99446","5830"
"80677","99892","5830"
"80688","99576","5830"
"80690","99577","5830"
"80700","98135","5830"
"80701","98137","5830"
"80703","94314","5830"
"80711","101596","5830"
"80714","99343","5830"
"80722","100205","5830"
"80724","93107","5830"
"80733","99616","5830"
"80742","93686","5830"
"80743","","5830"
"80746","101675","5830"
"80747","101676","5830"
"80751","94959","5830"
"80757","97934","5830"
"80760","100470","5830"
"80763","97341","5830"
"80780","99951","5830"
"80782","101415","5830"
"80789","97861","5830"
"80791","99385","5830"
"80795","101645","5830"
"80798","101973","5830"
"80799","98238","5830"
"80800","98237","5830"
"80802","93650","5830"
"80804","95098","5830"
"80813","98132","5830"
"80828","97911","5830"
"80859","100454","5830"
"80866","99980","5830"
"80870","100515","5830"
"80876","100041","5830"
"80878","100042","5830"
"80882","101375","5830"
"80890","97624","5830"
"80892","101534","5830"
"80894","100423","5830"
"80898","93063","5830"
"80921","99396","5830"
"80932","97652","5830"
"80934","99738","5830"
"80938","98578","5830"
"80940","100566","5830"
"80943","95143","5830"
"80946","100044","5830"
"80947","101758","5830"
"80949","98691","5830"
"80970","99510","5830"
"80974","100649","5830"
"80976","101432","5830"
"80978","99532","5830"
"80980","99533","5830"
"80985","100220","5830"
"80987","100261","5830"
"80993","99986","5830"
"80994","101412","5830"
"81000","100045","5830"
"81002","100046","5830"
"81020","97782","5830"
"81022","97633","5830"
"81024","98683","5830"
"81026","98682","5830"
"81038","99451","5830"
"81055","99977","5830"
"81057","97956","5830"
"81061","101107","5830"
"81068","100047","5830"
"81070","100048","5830"
"81072","101088","5830"
"81076","98202","5830"
"81096","94255","5830"
"81100","100192","5830"
"81117","97755","5830"
"81119","101448","5830"
"81121","98636","5830"
"81132","100233","5830"
"81134","101539","5830"
"81136","97785","5830"
"81156","98637","5830"
"81162","101829","5830"
"81171","92961","5830"
"81173","94409","5830"
"81175","101714","5830"
"81177","98693","5830"
"81179","98615","5830"
"81182","98145","5830"
"81186","100049","5830"
"81190","101526","5830"
"81192","99910","5830"
"81199","97786","5830"
"81203","100949","5830"
"81204","100951","5830"
"81205","100948","5830"
"81207","99535","5830"
"81212","99312","5830"
"81218","98324","5830"
"81220","97974","5830"
"81222","97973","5830"
"81239","98373","5830"
"81241","100761","5830"
"81243","100392","5830"
"81247","101456","5830"
"81249","99767","5830"
"81261","99220","5830"
"81263","99221","5830"
"81264","99908","5830"
"81266","99909","5830"
"81270","101464","5830"
"81282","97632","5830"
"81284","100189","5830"
"81288","99565","5830"
"81296","99122","5830"
"81311","100053","5830"
"81313","100054","5830"
"81315","100692","5830"
"81317","101663","5830"
"81321","98188","5830"
"81330","98597","5830"
"81335","100637","5830"
"81337","101411","5830"
"81341","100408","5830"
"81343","99770","5830"
"81345","97939","5830"
"81352","100259","5830"
"81354","99173","5830"
"81356","98177","5830"
"81358","96776","5830"
"81375","101878","5830"
"81391","97978","5830"
"81398","95144","5830"
"81406","101402","5830"
"81412","97122","5830"
"81418","99694","5830"
"81428","100055","5830"
"81443","101978","5830"
"81444","101414","5830"
"81447","97495","5830"
"81449","97494","5830"
"81451","101735","5830"
"81455","101901","5830"
"81457","101736","5830"
"81473","99759","5830"
"81474","100770","5830"
"81481","99678","5830"
"81483","99680","5830"
"81485","100097","5830"
"81487","92677","5830"
"81491","95065","5830"
"81493","101550","5830"
"81501","98931","5830"
"81510","97834","5830"
"81512","99882","5830"
"81529","99641","5830"
"81533","97746","5830"
"81535","100411","5830"
"81536","100767","5830"
"81538","100174","5830"
"81540","99602","5830"
"81552","94819","5830"
"81558","99778","5830"
"81569","101759","5830"
"81571","101463","5830"
"81580","101846","5830"
"81584","99824","5830"
"81585","101199","5830"
"81591","94498","5830"
"81593","101889","5830"
"81598","99915","5830"
"81602","97921","5830"
"81604","100418","5830"
"81612","98627","5830"
"81614","101633","5830"
"81616","99826","5830"
"81623","100559","5830"
"81628","97719","5830"
"81632","99128","5830"
"81634","99193","5830"
"81635","94274","5830"
"81642","100265","5830"
"81645","100654","5830"
"81649","100612","5830"
"81658","97999","5830"
"81660","98000","5830"
"81664","92943","5830"
"81672","98230","5830"
"81676","98696","5830"
"81684","99745","5830"
"81686","93165","5830"
"81688","94613","5830"
"81690","94729","5830"
"81704","101427","5830"
"81705","98050","5830"
"81707","98051","5830"
"81713","99310","5830"
"81717","101524","5830"
"81718","101012","5830"
"81720","100390","5830"
"81722","99542","5830"
"81730","98006","5830"
"81736","99731","5830"
"81754","99827","5830"
"81758","98982","5830"
"81760","100585","5830"
"81762","96982","5830"
"81771","101853","5830"
"81780","98112","5830"
"81784","94844","5830"
"81788","96349","5830"
"81792","100081","5830"
"81796","99366","5830"
"81800","99783","5830"
"81801","99829","5830"
"81807","100555","5830"
"81809","100057","5830"
"81812","99863","5830"
"81828","99786","5830"
"81830","99784","5830"
"81844","100029","5830"
"81846","93801","5830"
"81852","99728","5830"
"81854","98298","5830"
"81863","98785","5830"
"81864","98786","5830"
"81866","101769","5830"
"81868","99408","5830"
"81874","99830","5830"
"81876","97938","5830"
"81878","100280","5830"
"81880","99644","5830"
"81881","99645","5830"
"81894","101449","5830"
"81902","99589","5830"
"81908","99997","5830"
"81910","99646","5830"
"81912","99647","5830"
"81924","99789","5830"
"81925","98198","5830"
"81931","99920","5830"
"81933","100085","5830"
"81935","101494","5830"
"81937","100395","5830"
"81939","101443","5830"
"81948","98120","5830"
"81951","101673","5830"
"81954","97836","5830"
"81956","101603","5830"
"81960","93277","5830"
"81965","101244","5830"
"81966","99696","5830"
"81974","98608","5830"
"81979","97644","5830"
"81983","100016","5830"
"81987","98319","5830"
"81993","99575","5830"
"81994","98735","5830"
"81995","99747","5830"
"81999","101979","5830"
"82008","93984","5830"
"82013","92655","5830"
"82014","93875","5830"
"82016","101981","5830"
"82022","101982","5830"
"82024","99426","5830"
"82025","101384","5830"
"82028","99943","5830"
"82042","93582","5830"
"82044","98614","5830"
"82048","101987","5830"
"82051","95974","5830"
"82055","96023","5830"
"82061","99730","5830"
"82067","101451","5830"
"82071","99391","5830"
"82072","101047","5830"
"82074","101048","5830"
"82076","99760","5830"
"82081","99975","5830"
"82087","100113","5830"
"82089","99465","5830"
"82090","98287","5830"
"82093","101545","5830"
"82095","99302","5830"
"82096","98190","5830"
"82097","99831","5830"
"82100","100166","5830"
"82101","100167","5830"
"82107","93849","5830"
"82111","101380","5830"
"82112","94841","5830"
"82113","101467","5830"
"82115","98082","5830"
"82118","99393","5830"
"82134","97679","5830"
"82136","97347","5830"
"82137","101422","5830"
"82139","99368","5830"
"82140","99367","5830"
"82144","101895","5830"
"82146","98283","5830"
"82147","94148","5830"
"82149","99421","5830"
"82151","99051","5830"
"82157","99110","5830"
"82158","100352","5830"
"82161","100446","5830"
"82162","100686","5830"
"82164","101726","5830"
"82167","97350","5830"
"82171","98162","5830"
"82187","97866","5830"
"82189","97865","5830"
"82191","94907","5830"
"82193","93459","5830"
"82197","97885","5830"
"82198","101401","5830"
"82199","99303","5830"
"82202","97800","5830"
"82204","99700","5830"
"82205","99460","5830"
"82216","99054","5830"
"82224","94857","5830"
"82236","101858","5830"
"82241","99063","5830"
"82243","99970","5830"
"82245","93631","5830"
"82247","100195","5830"
"82249","98679","5830"
"82251","94170","5830"
"82253","99865","5830"
"82257","100435","5830"
"82261","95271","5830"
"82263","100433","5830"
"82267","99802","5830"
"82271","100598","5830"
"82283","101713","5830"
"82290","98029","5830"
"82292","101993","5830"
"82294","93587","5830"
"82297","101560","5830"
"82298","98366","5830"
"82308","93808","5830"
"82323","97535","5830"
"82324","98799","5830"
"82341","99809","5830"
"82347","99430","5830"
"82349","100416","5830"
"82351","100128","5830"
"82357","99250","5830"
"82360","101662","5830"
"82361","100398","5830"
"82367","99210","5830"
"82375","93257","5830"
"82377","100199","5830"
"82379","100380","5830"
"82381","101457","5830"
"82393","99433","5830"
"82397","99814","5830"
"82399","98306","5830"
"82406","97581","5830"
"82416","101646","5830"
"82420","101445","5830"
"82424","101430","5830"
"82428","97520","5830"
"82430","99593","5830"
"82433","101914","5830"
"82444","101886","5830"
"82456","101851","5830"
"82458","101622","5830"
"82461","97966","5830"
"82465","100095","5830"
"82469","99719","5830"
"82471","99720","5830"
"82473","100397","5830"
"82477","100772","5830"
"82482","100289","5830"
"82488","101510","5830"
"82490","101629","5830"
"82491","100726","5830"
"82492","93910","5830"
"82493","96505","5830"
"82494","97703","5830"
"82497","98611","5830"
"82499","97883","5830"
"82500","100442","5830"
"82502","98980","5830"
"82506","100311","5830"
"82523","93927","5830"
"82526","93881","5830"
"82527","95329","5830"
"82541","92948","5830"
"82542","94396","5830"
"82543","93659","5830"
"82544","98997","5830"
"82545","95107","5830"
"82547","101998","5830"
"82548","100809","5830"
"82549","100810","5830"
"82550","100808","5830"
"82556","98307","5830"
"82558","98308","5830"
"82561","98913","5830"
"82565","102000","5830"
"82566","101671","5830"
"82567","100525","5830"
"82568","100524","5830"
"82570","102001","5830"
"82573","102002","5830"
"82574","93716","5830"
"82575","95164","5830"
"82576","98491","5830"
"82579","98490","5830"
"82582","93475","5830"
"82586","93302","5830"
"82587","94750","5830"
"82592","98600","5830"
"82593","98059","5830"
"82596","98912","5830"
"82599","101027","5830"
"82609","101437","5830"
"82615","101638","5830"
"82617","101649","5830"
"82622","100881","5830"
"82624","101305","5830"
"82626","101702","5830"
"82627","95872","5830"
"82628","95873","5830"
"82629","95871","5830"
"82630","93010","5830"
"82632","95874","5830"
"82633","94458","5830"
"82636","101822","5830"
"82637","101821","5830"
"82639","102007","5830"
"82652","100393","5830"
"82666","100367","5830"
"82673","101872","5830"
"82675","102012","5830"
"82678","95175","5830"
"82684","97128","5830"
"82688","101153","5830"
"82689","102016","5830"
"82712","98142","5830"
"82717","100365","5830"
"82729","99630","5830"
"82730","100407","5830"
"82731","101508","5830"
"82740","102026","5830"
"82753","99260","5830"
"82759","101619","5830"
"82761","100803","5830"
"82769","97591","5830"
"82772","92731","5830"
"82780","101125","5830"
"82784","99834","5830"
"82789","98189","5830"
"82791","98072","5830"
"82808","99862","5830"
"82817","94533","5830"
"82836","97509","5830"
"82851","94473","5830"
"82857","100618","5830"
"82858","94046","5830"
"82859","97844","5830"
"82866","95140","5830"
"82878","100891","5830"
"82881","98846","5830"
"82882","98845","5830"
"82891","96587","5830"
"82907","97968","5830"
"82911","95196","5830"
"82913","100066","5830"
"82914","101644","5830"
"82919","93310","5830"
"82921","100499","5830"
"82924","99373","5830"
"82930","100931","5830"
"82932","100932","5830"
"82936","92689","5830"
"82941","98653","5830"
"82942","98652","5830"
"82946","93949","5830"
"82948","94788","5830"
"82957","98329","5830"
"82958","101406","5830"
"82971","100913","5830"
"82989","94435","5830"
"82991","94728","5830"
"82997","101461","5830"
"82999","101425","5830"
"83003","95198","5830"
"83005","92975","5830"
"83012","93937","5830"
"83029","100705","5830"
"83030","95075","5830"
"83031","","5830"
"83032","94348","5830"
"83037","100257","5830"
"83074","98367","5830"
"83077","96581","5830"
"83078","96580","5830"
"83083","93539","5830"
"83085","97765","5830"
"83086","101436","5830"
"83099","","5830"
"83102","93920","5830"
"83114","98272","5830"
"83117","100763","5830"
"83121","98603","5830"
"83143","100671","5830"
"83144","96473","5830"
"83151","95034","5830"
"83155","93038","5830"
"83163","101450","5830"
"83172","99982","5830"
"83177","","5830"
"83178","","5830"
"83180","102063","5830"
"83185","101975","5830"
"83186","102064","5830"
"83196","100847","5830"
"83197","101407","5830"
"83219","98802","5830"
"83234","99178","5830"
"83243","100789","5830"
"83251","93332","5830"
"83254","99879","5830"
"83268","99459","5830"
"83290","98908","5830"
"83293","93586","5830"
"83295","100496","5830"
"83297","99470","5830"
"83301","101236","5830"
"83303","101395","5830"
"83305","101394","5830"
"83306","97890","5830"
"83308","97889","5830"
"83310","99566","5830"
"83311","99567","5830"
"83320","98493","5830"
"83322","99402","5830"
"83323","99401","5830"
"83341","93199","5830"
"83350","101002","5830"
"83355","99619","5830"
"83356","99618","5830"
"83362","97811","5830"
"83368","99792","5830"
"83373","101300","5830"
"83385","95055","5830"
"83386","93607","5830"
"83391","99088","5830"
"83397","101106","5830"
"83401","98291","5830"
"83402","102077","5830"
"83403","102078","5830"
"83409","100086","5830"
"83411","100910","5830"
"83417","99403","5830"
"83418","97743","5830"
"83424","93974","5830"
"83425","94917","5830"
"83430","","5830"
"83432","92712","5830"
"83433","102084","5830"
"83444","95057","5830"
"83445","93609","5830"
"83448","93009","5830"
"83449","93177","5830"
"83450","96870","5830"
"83451","97957","5830"
"83467","92993","5830"
"83469","94441","5830"
"83471","95696","5830"
"83473","101249","5830"
"83481","100796","5830"
"83488","99516","5830"
"83490","99377","5830"
"83501","101299","5830"
"83512","94239","5830"
"83513","92791","5830"
"83516","92842","5830"
"83518","102087","5830"
"83520","94340","5830"
"83521","92892","5830"
"83524","101404","5830"
"83533","100935","5830"
"83551","94050","5830"
"83554","101030","5830"
"83556","101031","5830"
"83557","93203","5830"
"83558","94651","5830"
"83571","92511","5830"
"83574","102093","5830"
"83581","99969","5830"
"83583","100640","5830"
"83597","99509","5830"
"83606","102096","5830"
"83612","98159","5830"
"83616","94868","5830"
"83621","92724","5830"
"83626","100656","5830"
"83627","102099","5830"
"83635","97964","5830"
"83642","94245","5830"
"83643","","5830"
"83644","98496","5830"
"83672","100601","5830"
"83680","94330","5830"
"83682","101452","5830"
"83694","101226","5830"
"83695","101274","5830"
"83708","98098","5830"
"83713","102106","5830"
"83721","96638","5830"
"83727","101339","5830"
"83742","102108","5830"
"83743","99791","5830"
"83745","99790","5830"
"83751","100983","5830"
"83756","98465","5830"
"83769","100773","5830"
"83775","93110","5830"
"83777","94558","5830"
"83782","94022","5830"
"83783","97150","5830"
"83797","100255","5830"
"83806","99561","5830"
"83807","93684","5830"
"83813","93307","5830"
"83824","100989","5830"
"83826","102115","5830"
"83828","95672","5830"
"83847","97063","5830"
"83849","101014","5830"
"83850","101015","5830"
"83863","97788","5830"
"83864","99743","5830"
"83868","99170","5830"
"83871","94611","5830"
"83872","93163","5830"
"83880","94582","5830"
"83885","","5830"
"83886","","5830"
"83887","101683","5830"
"83895","101506","5830"
"83897","98138","5830"
"83898","94871","5830"
"83900","93423","5830"
"83907","99365","5830"
"83909","94995","5830"
"83911","94450","5830"
"83915","100911","5830"
"83918","94580","5830"
"83920","95249","5830"
"83922","100610","5830"
"83928","102124","5830"
"83929","99431","5830"
"83931","94668","5830"
"83933","95169","5830"
"83939","98801","5830"
"83940","98800","5830"
"83945","102127","5830"
"83946","102128","5830"
"83954","98325","5830"
"83955","98047","5830"
"83956","92728","5830"
"83957","100739","5830"
"83958","100740","5830"
"83959","98510","5830"
"83961","98511","5830"
"83964","98509","5830"
"83965","102129","5830"
"83966","102130","5830"
"83971","102133","5830"
"83974","102135","5830"
"83975","102039","5830"
"83976","","5830"
"83977","102136","5830"
"83982","102138","5830"
"83985","98341","5830"
"83987","98343","5830"
"83990","102140","5830"
"84002","102142","5830"
"84005","101159","5830"
"84017","99691","5830"
"84021","100860","5830"
"84034","101252","5830"
"84038","100338","5830"
"84044","101346","5830"
"84050","98907","5830"
"84068","101347","5830"
"84077","94727","5830"
"84079","98782","5830"
"84080","98781","5830"
"84088","102153","5830"
"84089","94383","5830"
"84096","100788","5830"
"84097","97769","5830"
"84105","93677","5830"
"84110","98666","5830"
"84112","98665","5830"
"84120","94193","5830"
"84122","96792","5830"
"84126","98170","5830"
"84139","92793","5830"
"84150","102013","5830"
"84159","94136","5830"
"84162","93152","5830"
"84164","95533","5830"
"84166","99380","5830"
"84167","99381","5830"
"84170","94030","5830"
"84191","100799","5830"
"84194","101072","5830"
"84205","98824","5830"
"84211","94338","5830"
"84214","99294","5830"
"84219","98519","5830"
"84226","101241","5830"
"84227","102170","5830"
"84228","95097","5830"
"84231","102171","5830"
"84243","100904","5830"
"84246","94701","5830"
"84249","98068","5830"
"84250","94075","5830"
"84252","95527","5830"
"84253","95525","5830"
"84261","95942","5830"
"84262","102178","5830"
"84264","93104","5830"
"84268","95116","5830"
"84270","93668","5830"
"84275","93211","5830"
"84279","95213","5830"
"84280","100827","5830"
"84282","95001","5830"
"84283","99793","5830"
"84290","101301","5830"
"84296","97613","5830"
"84300","98575","5830"
"84307","101768","5830"
"84309","93634","5830"
"84311","95082","5830"
"84322","102188","5830"
"84336","97301","5830"
"84340","96711","5830"
"84341","101879","5830"
"84343","102194","5830"
"84344","100893","5830"
"84345","100014","5830"
"84349","92889","5830"
"84365","94405","5830"
"84372","101462","5830"
"84388","101583","5830"
"84391","101389","5830"
"84397","97595","5830"
"84404","101920","5830"
"84405","101086","5830"
"84406","99914","5830"
"84411","94771","5830"
"84412","95241","5830"
"84413","98792","5830"
"84416","100242","5830"
"84418","101780","5830"
"84420","94950","5830"
"84426","100861","5830"
"84428","101455","5830"
"84431","93662","5830"
"84433","98900","5830"
"84434","98901","5830"
"84436","101469","5830"
"84442","99295","5830"
"84445","102212","5830"
"84448","102214","5830"
"84455","94832","5830"
"84459","102215","5830"
"84462","93208","5830"
"84464","93249","5830"
"84469","101988","5830"
"84474","102010","5830"
"84476","102015","5830"
"84478","102019","5830"
"84479","102020","5830"
"84481","102022","5830"
"84482","102023","5830"
"84484","102027","5830"
"84485","102028","5830"
"84486","102029","5830"
"84487","102030","5830"
"84490","102032","5830"
"84491","102033","5830"
"84496","102021","5830"
"84498","102038","5830"
"84500","102041","5830"
"84505","102046","5830"
"84506","102047","5830"
"84507","102056","5830"
"84510","102060","5830"
"84515","102066","5830"
"84519","102071","5830"
"84521","102073","5830"
"84522","102074","5830"
"84523","102075","5830"
"84525","102085","5830"
"84527","102088","5830"
"84528","102089","5830"
"84529","102090","5830"
"84530","102091","5830"
"84531","100848","5830"
"84532","102097","5830"
"84533","102098","5830"
"84534","102100","5830"
"84535","101617","5830"
"84537","102102","5830"
"84538","102105","5830"
"84539","102107","5830"
"84540","102109","5830"
"84541","102110","5830"
"84543","102118","5830"
"84544","102114","5830"
"84545","102116","5830"
"84547","102117","5830"
"84553","102132","5830"
"84554","102144","5830"
"84555","102145","5830"
"84557","102146","5830"
"84558","102147","5830"
"84559","102148","5830"
"84560","102149","5830"
"84566","102157","5830"
"84567","102158","5830"
"84569","102160","5830"
"84571","102162","5830"
"84573","102164","5830"
"84574","102165","5830"
"84576","102167","5830"
"84580","100762","5830"
"84581","102173","5830"
"84583","102175","5830"
"84584","102176","5830"
"84585","102179","5830"
"84586","102180","5830"
"84587","102181","5830"
"84588","102182","5830"
"84591","100597","5830"
"84593","102216","5830"
"84595","101184","5830"
"84596","102187","5830"
"84598","102190","5830"
"84599","102192","5830"
"84602","102197","5830"
"84603","102198","5830"
"84604","102199","5830"
"84606","102201","5830"
"84607","102203","5830"
"84610","102209","5830"
"84611","102210","5830"
"84616","94282","5830"
"84617","94377","5830"
"84620","96588","5830"
"84621","101976","5830"
"84622","101187","5830"
"84623","98384","5830"
"84625","98385","5830"
"84627","98516","5830"
"84628","98517","5830"
"84633","98216","5830"
"84634","98215","5830"
"84638","99692","5830"
"84640","100503","5830"
"84641","100502","5830"
"84645","102156","5830"
"84649","102189","5830"
"84651","93111","5830"
"84654","96363","5830"
"84655","96181","5830"
"84657","94837","5830"
"84658","92627","5830"
"84660","95526","5830"
"84665","93072","5830"
"84669","94520","5830"
"84673","96886","5830"
"84675","92547","5830"
"84676","99985","5830"
"84678","98841","5830"
"84679","98842","5830"
"84682","98882","5830"
"84687","96200","5830"
"84689","94994","5830"
"84690","98067","5830"
"84692","96201","5830"
"84693","96202","5830"
"84697","97527","5830"
"84699","97526","5830"
"84709","97868","5830"
"84711","98227","5830"
"84714","98226","5830"
"84715","98225","5830"
"84717","102131","5830"
"84719","101757","5830"
"84722","99232","5830"
"84723","99212","5830"
"84725","93800","5830"
"84726","95248","5830"
"84727","99111","5830"
"84729","92572","5830"
"84731","95550","5830"
"84732","101137","5830"
"84734","100898","5830"
"84741","98251","5830"
"84746","98250","5830"
"84752","98534","5830"
"84760","100345","5830"
"84763","93878","5830"
"84764","99369","5830"
"84775","95350","5830"
"84777","94308","5830"
"84782","101756","5830"
"84785","92921","5830"
"84803","98209","5830"
"84807","100505","5830"
"84808","100504","5830"
"84809","102228","5830"
"84817","99087","5830"
"84824","102233","5830"
"84829","94824","5830"
"84831","94300","5830"
"84835","102236","5830"
"84844","102240","5830"
"84848","102242","5830"
"84849","102243","5830"
"84856","99150","5830"
"84859","","5830"
"84860","","5830"
"84868","93131","5830"
"84869","96274","5830"
"84870","96275","5830"
"84871","94579","5830"
"84877","102247","5830"
"84878","102248","5830"
"84896","102249","5830"
"84898","102254","5830"
"84899","102255","5830"
"84900","102256","5830"
"84909","102006","5830"
"84911","101951","5830"
"84913","99889","5830"
"84917","93469","5830"
"84924","102261","5830"
"84925","102262","5830"
"84930","97845","5830"
"84932","102267","5830"
"84936","99804","5830"
"84939","102268","5830"
"84940","92899","5830"
"84942","94347","5830"
"84948","101434","5830"
"84955","102244","5830"
"84958","93630","5830"
"84963","92869","5830"
"84973","97772","5830"
"84974","99040","5830"
"84976","99039","5830"
"84977","97773","5830"
"84983","94183","5830"
"84989","97706","5830"
"84990","92809","5830"
"84992","92570","5830"
"84994","101935","5830"
"84995","99234","5830"
"85001","101181","5830"
"85002","93728","5830"
"85003","95176","5830"
"85016","98497","5830"
"85017","99524","5830"
"85020","94172","5830"
"85023","99074","5830"
"85024","92590","5830"
"85026","93879","5830"
"85028","99073","5830"
"85029","","5830"
"85038","92588","5830"
"85039","99031","5830"
"85040","97524","5830"
"85041","92696","5830"
"85042","92713","5830"
"85052","99580","5830"
"85071","102277","5830"
"85072","99803","5830"
"85073","95323","5830"
"85074","92509","5830"
"85079","93862","5830"
"85080","100706","5830"
"85083","101538","5830"
"85086","95520","5830"
"85087","95522","5830"
"85088","95523","5830"
"85089","94034","5830"
"85090","95521","5830"
"85091","95524","5830"
"85096","102070","5830"
"85102","97097","5830"
"85103","93578","5830"
"85106","95296","5830"
"85110","99517","5830"
"85111","99707","5830"
"85112","100251","5830"
"85119","93535","5830"
"85121","93735","5830"
"85127","102095","5830"
"85133","101571","5830"
"85134","101474","5830"
"85136","100578","5830"
"85145","100833","5830"
"85146","100548","5830"
"85148","100193","5830"
"85153","99044","5830"
"85154","98920","5830"
"85155","98815","5830"
"85157","98364","5830"
"85158","98134","5830"
"85159","97357","5830"
"85169","93333","5830"
"85171","94781","5830"
"85176","98924","5830"
"85179","92644","5830"
"85188","93284","5830"
"85189","94732","5830"
"85206","100175","5830"
"85208","99702","5830"
"85217","97123","5830"
"85218","97124","5830"
"85224","94951","5830"
"85229","95078","5830"
"85233","99733","5830"
"85241","96479","5830"
"85242","102285","5830"
"85243","102286","5830"
"85246","102195","5830"
"85249","101624","5830"
"85257","97965","5830"
"85261","102288","5830"
"85262","101841","5830"
"85267","97653","5830"
